"","country","codigo"
"1","russia","BSEMFT02RUM460S"
"2","russia","BSCICP02RUM460S"
"3","russia","RUSPPDMMINMEI"
"4","russia","RUSLOCOBPNOSTSAM"
"5","russia","RUSPRINTO01GPSAM"
"6","russia","RUSPRMITO01IXOBSAM"
"7","russia","LMUNRLTTRUM647S"
"8","russia","XTEXVA01RUM657S"
"9","russia","RUSXTEXVA01NCMLM"
"10","russia","RUSLOCOBXNOSTSAM"
