"","country","codigo"
"1","turkey","CP0430TRM086NEST"
"2","turkey","CP0440TRM086NEST"
"3","turkey","TURPROMANMISMEI"
"4","turkey","TURLOCOPENOSTSAM"
"5","turkey","TURLOCOPEORMLSAM"
"6","turkey","SERVCOTRM086NEST"
"7","turkey","SERVTRTRM086NEST"
"8","turkey","CP0730TRM086NEST"
"9","turkey","CCUSSP01TRM650N"
"10","turkey","INTDSRTRM193N"
"11","turkey","TURLOCOTXORSTM"
"12","turkey","TURXTIMVA01CXMLM"
"13","turkey","TURLOCOMGORCXMLSAM"
