"","country","codigo"
"1","canada","LFEACNTTCAM647S"
"2","canada","LFEASETTCAM647S"
"3","canada","LFESEETTCAM647S"
"4","canada","PIEAFD01CAM661N"
"5","canada","CANPROMANMISMEI"
"6","canada","CANSTMNIS01STM"
"7","canada","CANPROCONMISMEI"
"8","canada","CANPRINTO01GPSAM"
"9","canada","LFHUTTTTCAM647S"
"10","canada","IRSTCI01CAM156N"
"11","canada","EXPCA"
"12","canada","IMPCA"
